transaction_amount,customer_tenure_months,retry_count,gateway_response_time_ms,is_high_value_transaction,is_repeat_failure,failure_reason_bank_decline,failure_reason_card_expired,failure_reason_insufficient_funds,failure_reason_network_error,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,customer_segment_high_value_repeat,customer_segment_new_customer,customer_segment_occasional
403.8,4,1,492,0,0,False,False,True,False,False,False,True,False,False,False,True
669.5999999999999,36,2,3128,0,1,False,False,False,True,False,False,True,False,True,False,False
476.4,50,0,488,0,0,False,True,False,False,False,True,False,False,True,False,False
354.0,48,2,425,0,1,False,False,True,False,False,True,False,False,True,False,False
241.8,50,3,3668,0,1,False,False,False,True,False,True,False,False,True,False,False
954.6,72,0,308,1,0,False,True,False,False,False,True,False,False,True,False,False
297.6,10,1,2585,0,0,False,False,False,True,False,True,False,False,False,False,True
235.8,18,0,512,0,0,False,False,True,False,False,False,False,True,False,False,True
959.4,1,2,201,1,1,False,True,False,False,False,False,True,False,False,True,False
231.6,1,1,864,0,0,False,True,False,False,False,False,True,False,False,True,False
1128.6,9,1,404,1,0,False,False,True,False,False,False,True,False,False,False,True
1089.0,2,2,421,1,1,False,False,True,False,False,False,False,True,False,True,False
946.2,40,0,588,1,0,True,False,False,False,False,True,False,False,True,False,False
1194.0,69,3,537,1,1,False,True,False,False,True,False,False,False,True,False,False
1190.4,37,1,2530,1,0,False,False,False,True,False,False,True,False,True,False,False
966.6,18,0,419,1,0,False,False,True,False,False,True,False,False,False,False,True
842.4000000000001,11,1,174,0,0,False,False,True,False,False,False,True,False,False,False,True
1022.4,8,2,316,1,1,False,False,True,False,False,True,False,False,False,False,True
903.0,3,0,477,1,0,False,False,True,False,False,False,True,False,False,True,False
713.4000000000001,55,2,466,0,1,False,True,False,False,False,True,False,False,True,False,False
1120.1999999999998,33,3,583,1,1,False,True,False,False,False,False,True,False,True,False,False
539.4000000000001,46,0,381,0,0,False,True,False,False,True,False,False,False,True,False,False
313.20000000000005,34,3,191,0,1,False,False,True,False,True,False,False,False,True,False,False
242.4,3,0,558,0,0,False,True,False,False,False,False,True,False,False,True,False
255.0,30,0,615,0,0,False,False,True,False,False,False,False,True,True,False,False
712.8,33,0,534,0,0,False,False,True,False,False,False,True,False,True,False,False
1140.0,45,2,375,1,1,True,False,False,False,False,True,False,False,True,False,False
742.8,40,1,556,0,0,False,True,False,False,False,False,False,True,True,False,False
1423.8000000000002,71,0,5243,1,0,False,False,False,True,False,False,True,False,True,False,False
652.2,1,0,417,0,0,False,False,True,False,False,False,True,False,False,True,False
773.4000000000001,72,1,203,0,0,True,False,False,False,True,False,False,False,True,False,False
961.8,22,0,312,1,0,False,True,False,False,False,False,True,False,False,False,True
242.4,46,2,3000,0,1,False,False,False,True,True,False,False,False,True,False,False
252.0,55,2,159,0,1,False,False,True,False,False,False,False,True,True,False,False
245.4,1,1,425,0,0,True,False,False,False,False,False,False,True,False,True,False
910.2,12,3,457,1,1,True,False,False,False,False,False,False,True,False,False,True
965.4,31,0,630,1,0,True,False,False,False,False,False,True,False,True,False,False
299.4,5,3,596,0,1,False,False,True,False,False,False,True,False,False,False,True
906.0,67,1,529,1,0,False,False,True,False,False,False,True,False,True,False,False
533.4000000000001,1,1,75,0,0,False,False,True,False,False,False,False,True,False,True,False
508.2000000000001,40,0,538,0,0,False,False,True,False,False,False,True,False,True,False,False
894.5999999999999,41,2,505,1,1,True,False,False,False,False,True,False,False,True,False,False
903.6,1,0,438,1,0,False,False,True,False,False,False,True,False,False,True,False
1137.6,51,0,140,1,0,False,False,True,False,False,False,True,False,True,False,False
577.8,42,0,283,0,0,False,False,True,False,False,True,False,False,True,False,False
235.8,23,1,224,0,0,False,False,True,False,False,False,False,True,False,False,True
846.5999999999999,1,1,97,1,0,False,False,True,False,False,False,True,False,False,True,False
241.8,1,1,2497,0,0,False,False,False,True,False,False,False,True,False,True,False
1279.1999999999998,56,2,280,1,1,False,True,False,False,False,True,False,False,True,False,False
1092.0,15,0,793,1,0,False,False,True,False,False,False,True,False,False,False,True
304.79999999999995,12,1,374,0,0,False,False,True,False,True,False,False,False,False,False,True
839.4000000000001,54,0,594,0,0,False,False,True,False,True,False,False,False,True,False,False
802.1999999999999,7,2,164,0,1,False,False,True,False,False,False,True,False,False,False,True
1033.8000000000002,33,2,2075,1,1,False,False,False,True,False,True,False,False,True,False,False
241.8,16,1,2577,0,0,False,False,False,True,False,False,True,False,False,False,True
778.1999999999999,21,1,1773,0,0,False,False,False,True,False,False,False,True,False,False,True
898.1999999999999,30,0,2162,1,0,False,False,False,True,False,False,True,False,True,False,False
606.0,3,1,367,0,0,False,False,True,False,False,False,False,True,False,True,False
874.8000000000001,11,2,364,1,1,True,False,False,False,False,False,True,False,False,False,True
1380.6,62,1,678,1,0,True,False,False,False,False,True,False,False,True,False,False
228.0,18,0,456,0,0,True,False,False,False,False,False,True,False,False,False,True
234.6,6,1,471,0,0,False,False,True,False,False,False,False,True,False,False,True
1213.1999999999998,46,2,480,1,1,True,False,False,False,False,False,True,False,True,False,False
1009.2,21,0,491,1,0,True,False,False,False,False,False,True,False,False,False,True
289.79999999999995,68,0,387,0,0,True,False,False,False,True,False,False,False,True,False,False
601.2,1,1,351,0,0,False,False,True,False,False,False,True,False,False,True,False
895.1999999999999,25,2,2633,1,1,False,False,False,True,False,False,True,False,True,False,False
237.0,24,0,573,0,0,True,False,False,False,False,False,False,True,False,False,True
1020.0,30,0,3400,1,0,False,False,False,True,False,False,True,False,True,False,False
966.6,2,0,363,1,0,False,True,False,False,False,False,True,False,False,True,False
1281.6,51,0,515,1,0,True,False,False,False,True,False,False,False,True,False,False
1014.0,57,1,370,1,0,False,False,True,False,False,False,True,False,True,False,False
300.6,15,1,405,0,0,False,True,False,False,True,False,False,False,False,False,True
1004.4,72,1,328,1,0,False,True,False,False,True,False,False,False,True,False,False
909.6,2,1,372,1,0,True,False,False,False,False,False,True,False,False,True,False
1159.1999999999998,28,0,601,1,0,False,False,True,False,False,True,False,False,True,False,False
1182.0,29,2,413,1,1,False,True,False,False,False,False,True,False,True,False,False
1213.1999999999998,70,1,2608,1,0,False,False,False,True,False,True,False,False,True,False,False
242.4,13,3,1342,0,1,False,False,False,True,False,False,False,True,False,False,True
1128.6,59,1,353,1,0,False,True,False,False,False,False,True,False,True,False,False
1143.0,13,0,363,1,0,True,False,False,False,False,False,True,False,False,False,True
892.8000000000001,7,1,275,1,0,True,False,False,False,False,False,False,True,False,False,True
972.0,62,0,403,1,0,False,False,True,False,False,False,False,True,True,False,False
723.0,21,1,335,0,0,False,False,True,False,False,False,True,False,False,False,True
730.2,2,0,411,0,0,False,False,True,False,False,False,True,False,False,True,False
527.4000000000001,1,0,418,0,0,False,False,True,False,False,True,False,False,False,True,False
1032.6,4,2,256,1,1,False,True,False,False,False,False,True,False,False,False,True
243.0,19,0,340,0,0,True,False,False,False,False,True,False,False,False,False,True
1021.8,30,2,411,1,1,True,False,False,False,False,False,True,False,True,False,False
232.8,67,0,577,0,0,False,False,True,False,False,True,False,False,True,False,False
1231.8000000000002,72,1,438,1,0,False,False,True,False,False,True,False,False,True,False,False
238.8,53,1,300,0,0,False,True,False,False,False,True,False,False,True,False,False
234.6,5,1,459,0,0,False,True,False,False,False,False,True,False,False,False,True
1146.0,71,0,656,1,0,False,False,True,False,False,True,False,False,True,False,False
1009.8,50,0,537,1,0,True,False,False,False,False,True,False,False,True,False,False
1238.4,56,0,482,1,0,True,False,False,False,False,False,True,False,True,False,False
602.4000000000001,2,0,508,0,0,False,False,True,False,False,True,False,False,False,True,False
1062.6,2,1,615,1,0,True,False,False,False,False,False,True,False,False,True,False
657.0,24,3,561,0,1,False,False,True,False,False,False,True,False,False,False,True
239.4,46,2,2953,0,1,False,False,False,True,False,True,False,False,True,False,False
1395.0,71,2,560,1,1,False,True,False,False,False,False,True,False,True,False,False
374.4,29,2,237,0,1,False,False,True,False,False,False,True,False,True,False,False
293.4,69,1,174,0,0,True,False,False,False,True,False,False,False,True,False,False
1010.4,71,0,423,1,0,False,True,False,False,False,True,False,False,True,False,False
1095.6,1,3,2554,1,1,False,False,False,True,False,False,True,False,False,True,False
1027.8000000000002,56,1,318,1,0,False,False,True,False,True,False,False,False,True,False,False
254.4,56,1,523,0,0,False,False,True,False,False,False,False,True,True,False,False
954.0,1,0,120,1,0,False,False,True,False,False,False,True,False,False,True,False
306.6,28,0,319,0,0,False,True,False,False,False,False,False,True,True,False,False
242.4,19,1,2112,0,0,False,False,False,True,False,False,False,True,False,False,True
766.2,66,2,154,0,1,False,False,True,False,False,False,True,False,True,False,False
743.4000000000001,17,1,3695,0,0,False,False,False,True,False,False,False,True,False,False,True
309.0,52,0,1412,0,0,False,False,False,True,False,False,False,True,True,False,False
698.4000000000001,19,3,2029,0,1,False,False,False,True,False,False,True,False,False,False,True
1030.1999999999998,36,0,536,1,0,False,True,False,False,True,False,False,False,True,False,False
841.1999999999999,7,0,496,0,0,True,False,False,False,False,False,False,True,False,False,True
1258.8000000000002,72,0,233,1,0,False,True,False,False,False,True,False,False,True,False,False
1335.6,67,1,502,1,0,False,True,False,False,False,False,True,False,True,False,False
1198.1999999999998,34,3,443,1,1,False,False,True,False,False,False,True,False,True,False,False
1143.0,57,0,749,1,0,False,False,True,False,True,False,False,False,True,False,False
1035.0,7,2,460,1,1,False,False,True,False,False,False,True,False,False,False,True
1209.6,1,0,378,1,0,False,True,False,False,False,False,True,False,False,True,False
234.6,8,3,271,0,1,False,False,True,False,True,False,False,False,False,False,True
1248.0,69,2,288,1,1,False,False,True,False,False,False,True,False,True,False,False
1252.8000000000002,50,2,1839,1,1,False,False,False,True,False,False,False,True,True,False,False
234.0,10,0,605,0,0,False,False,True,False,False,False,False,True,False,False,True
303.0,12,3,402,0,1,False,False,True,False,False,True,False,False,False,False,True
1035.6,14,1,484,1,0,False,False,True,False,False,False,True,False,False,False,True
598.2,70,0,3711,0,0,False,False,False,True,True,False,False,False,True,False,False
1307.4,64,2,50,1,1,False,False,True,False,True,False,False,False,True,False,False
1078.8000000000002,66,0,591,1,0,False,True,False,False,False,True,False,False,True,False,False
984.0,71,2,408,1,1,False,True,False,False,False,True,False,False,True,False,False
1079.4,20,0,2848,1,0,False,False,False,True,False,False,True,False,False,False,True
952.2,72,1,275,1,0,False,True,False,False,True,False,False,False,True,False,False
768.5999999999999,71,1,286,0,0,True,False,False,False,False,True,False,False,True,False,False
1213.8000000000002,38,0,473,1,0,False,False,True,False,False,True,False,False,True,False,False
1079.4,28,0,757,1,0,False,False,True,False,False,False,True,False,True,False,False
917.4,17,0,550,1,0,False,False,True,False,False,False,True,False,False,False,True
469.2000000000001,33,1,589,0,0,False,False,True,False,False,False,True,False,True,False,False
415.2000000000001,23,0,371,0,0,False,False,True,False,False,False,False,True,False,False,True
234.6,58,1,309,0,0,False,False,True,False,False,False,True,False,True,False,False
1253.4,70,0,282,1,0,False,True,False,False,True,False,False,False,True,False,False
846.0,4,0,2109,1,0,False,False,False,True,False,False,True,False,False,False,True
244.2,45,1,92,0,0,False,False,True,False,False,False,False,True,True,False,False
840.0,10,0,1920,0,0,False,False,False,True,False,False,True,False,False,False,True
233.4,36,3,315,0,1,False,False,True,False,False,True,False,False,True,False,False
838.8000000000001,54,2,373,0,1,False,False,True,False,False,False,False,True,True,False,False
716.4000000000001,23,1,419,0,0,False,True,False,False,False,False,False,True,False,False,True
940.2,41,1,454,1,0,False,False,True,False,False,True,False,False,True,False,False
857.4000000000001,5,2,397,1,1,False,False,True,False,False,False,False,True,False,False,True
550.2,27,0,312,0,0,False,False,True,False,False,True,False,False,True,False,False
1150.1999999999998,1,0,105,1,0,True,False,False,False,False,False,True,False,False,True,False
428.4,67,0,2039,0,0,False,False,False,True,False,True,False,False,True,False,False
1074.6,72,2,254,1,1,False,False,True,False,False,True,False,False,True,False,False
299.4,56,0,469,0,0,True,False,False,False,False,True,False,False,True,False,False
298.20000000000005,44,1,3227,0,0,False,False,False,True,False,False,True,False,True,False,False
1209.6,66,3,540,1,1,False,True,False,False,False,False,True,False,True,False,False
772.8000000000001,34,2,513,0,1,True,False,False,False,False,False,False,True,True,False,False
1264.1999999999998,69,1,379,1,0,False,False,True,False,True,False,False,False,True,False,False
1229.4,1,0,321,1,0,False,False,True,False,False,False,True,False,False,True,False
235.8,40,2,287,0,1,False,True,False,False,False,True,False,False,True,False,False
653.4000000000001,30,1,173,0,0,False,True,False,False,True,False,False,False,True,False,False
846.0,11,0,548,1,0,False,True,False,False,False,False,False,True,False,False,True
241.2,15,0,373,0,0,False,True,False,False,False,True,False,False,False,False,True
832.1999999999999,11,3,213,0,1,True,False,False,False,False,False,True,False,False,False,True
237.6,64,1,276,0,0,True,False,False,False,True,False,False,False,True,False,False
892.8000000000001,72,2,269,1,1,True,False,False,False,True,False,False,False,True,False,False
1116.6,72,2,406,1,1,True,False,False,False,True,False,False,False,True,False,False
614.4000000000001,1,1,560,0,0,True,False,False,False,False,False,False,True,False,True,False
787.1999999999999,15,1,347,0,0,False,False,True,False,False,True,False,False,False,False,True
966.6,60,0,62,1,0,False,False,True,False,False,True,False,False,True,False,False
632.4000000000001,56,0,371,0,0,False,True,False,False,False,False,False,True,True,False,False
250.2,8,0,376,0,0,True,False,False,False,False,False,False,True,False,False,True
961.2,3,2,366,1,1,False,True,False,False,False,True,False,False,False,True,False
625.8,49,1,1998,0,0,False,False,False,True,False,True,False,False,True,False,False
962.4,2,2,432,1,1,False,False,True,False,False,False,True,False,False,True,False
1177.8000000000002,6,0,409,1,0,False,False,True,False,True,False,False,False,False,False,True
1379.4,70,1,2480,1,0,False,False,False,True,True,False,False,False,True,False,False
1355.4,12,1,461,1,0,False,False,True,False,False,False,False,True,False,False,True
1253.4,52,1,335,1,0,False,False,True,False,True,False,False,False,True,False,False
1363.8000000000002,72,1,327,1,0,False,False,True,False,False,True,False,False,True,False,False
247.2,40,0,607,0,0,False,False,True,False,True,False,False,False,True,False,False
850.8000000000001,1,1,2947,1,0,False,False,False,True,False,False,False,True,False,True,False
1042.1999999999998,3,0,524,1,0,False,False,True,False,False,False,True,False,False,True,False
1098.6,40,0,583,1,0,False,True,False,False,False,False,True,False,True,False,False
598.2,1,1,478,0,0,False,False,True,False,False,False,True,False,False,True,False
237.6,30,1,539,0,0,True,False,False,False,False,True,False,False,True,False,False
1198.1999999999998,23,3,163,1,1,False,False,True,False,False,False,True,False,False,False,True
894.0,1,1,430,1,0,False,True,False,False,False,False,True,False,False,True,False
1249.8000000000002,44,1,2353,1,0,False,False,False,True,False,False,True,False,True,False,False
1309.8000000000002,65,1,651,1,0,False,False,True,False,False,False,True,False,True,False,False
578.4000000000001,7,1,539,0,0,True,False,False,False,False,False,True,False,False,False,True
301.20000000000005,72,0,305,0,0,False,True,False,False,False,True,False,False,True,False,False
1201.8000000000002,8,0,455,1,0,False,False,True,False,False,True,False,False,False,False,True
782.4000000000001,16,0,425,0,0,False,False,True,False,False,True,False,False,False,False,True
1194.0,66,1,468,1,0,True,False,False,False,False,True,False,False,True,False,False
858.5999999999999,1,0,1684,1,0,False,False,False,True,False,False,False,True,False,True,False
670.8,3,0,454,0,0,False,False,True,False,False,False,False,True,False,True,False
1126.8000000000002,53,0,365,1,0,False,False,True,False,False,False,True,False,True,False,False
772.8000000000001,8,3,442,0,1,True,False,False,False,False,True,False,False,False,False,True
1300.8000000000002,69,0,1920,1,0,False,False,False,True,True,False,False,False,True,False,False
1023.6,5,1,2031,1,0,False,False,False,True,False,False,False,True,False,False,True
1289.4,72,0,576,1,0,False,False,True,False,False,False,False,True,True,False,False
585.0,13,1,1658,0,0,False,False,False,True,True,False,False,False,False,False,True
1027.8000000000002,4,0,253,1,0,False,False,True,False,False,False,True,False,False,False,True
1095.6,54,0,392,1,0,False,False,True,False,False,True,False,False,True,False,False
1031.4,72,1,284,1,0,False,True,False,False,True,False,False,False,True,False,False
1280.4,12,0,267,1,0,True,False,False,False,False,False,True,False,False,False,True
301.79999999999995,1,0,415,0,0,False,False,True,False,False,False,True,False,False,True,False
542.4000000000001,1,0,174,0,0,False,True,False,False,False,False,True,False,False,True,False
1324.1999999999998,54,0,1693,1,0,False,False,False,True,False,False,True,False,True,False,False
950.4,69,0,708,1,0,False,True,False,False,False,True,False,False,True,False,False
666.0,48,0,468,0,0,True,False,False,False,False,True,False,False,True,False,False
1239.0,48,2,1902,1,1,False,False,False,True,False,True,False,False,True,False,False
1083.0,8,1,462,1,0,False,False,True,False,False,False,True,False,False,False,True
1095.0,71,1,485,1,0,True,False,False,False,False,False,False,True,True,False,False
573.5999999999999,2,0,3295,0,0,False,False,False,True,False,False,True,False,False,True,False
1210.8000000000002,67,3,380,1,1,True,False,False,False,False,True,False,False,True,False,False
1172.4,34,0,3281,1,0,False,False,False,True,True,False,False,False,True,False,False
838.1999999999999,3,0,94,0,0,True,False,False,False,False,False,True,False,False,True,False
787.1999999999999,9,1,241,0,0,False,False,True,False,False,False,False,True,False,False,True
1255.8000000000002,71,0,424,1,0,False,False,True,False,True,False,False,False,True,False,False
1085.4,57,0,449,1,0,True,False,False,False,False,True,False,False,True,False,False
764.4000000000001,72,1,263,0,0,False,False,True,False,True,False,False,False,True,False,False
1254.0,48,2,438,1,1,False,False,True,False,False,False,True,False,True,False,False
241.2,18,1,2000,0,0,False,False,False,True,False,False,False,True,False,False,True
1251.6,43,1,358,1,0,True,False,False,False,False,True,False,False,True,False,False
1119.0,72,3,553,1,1,False,False,True,False,True,False,False,False,True,False,False
881.4000000000001,35,0,536,1,0,True,False,False,False,True,False,False,False,True,False,False
248.4,4,0,1702,0,0,False,False,False,True,False,False,False,True,False,False,True
303.0,49,0,241,0,0,False,True,False,False,False,False,False,True,True,False,False
1206.0,71,0,338,1,0,True,False,False,False,True,False,False,False,True,False,False
1087.1999999999998,11,0,395,1,0,False,False,True,False,False,False,True,False,False,False,True
1072.8000000000002,63,3,301,1,1,False,False,True,False,False,True,False,False,True,False,False
1145.4,65,1,556,1,0,False,False,True,False,True,False,False,False,True,False,False
245.4,49,1,452,0,0,False,True,False,False,False,True,False,False,True,False,False
1183.1999999999998,29,0,460,1,0,False,True,False,False,False,True,False,False,True,False,False
996.6,15,2,210,1,1,True,False,False,False,False,False,True,False,False,False,True
239.4,4,3,3433,0,1,False,False,False,True,False,False,True,False,False,False,True
1309.8000000000002,72,2,50,1,1,False,True,False,False,False,True,False,False,True,False,False
1028.4,26,0,3167,1,0,False,False,False,True,False,True,False,False,True,False,False
1224.6,35,1,540,1,0,False,False,True,False,True,False,False,False,True,False,False
1136.4,57,0,335,1,0,False,False,True,False,False,False,True,False,True,False,False
772.8000000000001,28,0,590,0,0,True,False,False,False,False,False,True,False,True,False,False
321.6,25,0,390,0,0,False,False,True,False,False,False,False,True,True,False,False
792.5999999999999,47,1,409,0,0,False,False,True,False,False,True,False,False,True,False,False
782.4000000000001,57,1,2771,0,0,False,False,False,True,True,False,False,False,True,False,False
1020.6,16,0,877,1,0,False,False,True,False,False,True,False,False,False,False,True
669.5999999999999,5,0,601,0,0,True,False,False,False,False,False,False,True,False,False,True
844.8000000000001,17,1,505,1,0,False,False,True,False,True,False,False,False,False,False,True
1257.0,56,0,263,1,0,False,False,True,False,True,False,False,False,True,False,False
239.4,72,0,421,0,0,False,False,True,False,True,False,False,False,True,False,False
1131.0,21,0,278,1,0,False,True,False,False,False,False,True,False,False,False,True
540.0,48,2,523,0,1,False,False,True,False,False,True,False,False,True,False,False
1378.8000000000002,68,0,421,1,0,False,True,False,False,True,False,False,False,True,False,False
1276.8000000000002,30,0,231,1,0,True,False,False,False,True,False,False,False,True,False,False
553.2,3,0,412,0,0,True,False,False,False,False,False,False,True,False,True,False
476.4,14,3,272,0,1,False,False,True,False,False,False,False,True,False,False,True
240.6,4,1,422,0,0,False,True,False,False,True,False,False,False,False,False,True
1149.0,71,1,271,1,0,False,True,False,False,False,True,False,False,True,False,False
292.79999999999995,8,0,404,0,0,True,False,False,False,False,False,False,True,False,False,True
403.2000000000001,61,1,512,0,0,True,False,False,False,True,False,False,False,True,False,False
1085.4,72,0,392,1,0,False,False,True,False,True,False,False,False,True,False,False
1008.0,5,1,2187,1,0,False,False,False,True,False,False,True,False,False,False,True
808.8000000000001,49,3,430,0,1,False,False,True,False,True,False,False,False,True,False,False
236.4,8,1,504,0,0,False,False,True,False,True,False,False,False,False,False,True
964.2,3,2,233,1,1,False,False,True,False,False,False,True,False,False,True,False
235.2,9,1,439,0,0,False,True,False,False,False,False,False,True,False,False,True
650.4000000000001,67,0,597,0,0,False,True,False,False,True,False,False,False,True,False,False
542.4000000000001,46,3,486,0,1,False,False,True,False,False,True,False,False,True,False,False
901.2,67,0,2546,1,0,False,False,False,True,False,False,False,True,True,False,False
236.4,55,1,495,0,0,False,False,True,False,False,False,True,False,True,False,False
873.0,33,0,467,1,0,False,True,False,False,True,False,False,False,True,False,False
240.6,62,0,513,0,0,False,False,True,False,False,True,False,False,True,False,False
551.4000000000001,1,0,96,0,0,False,False,True,False,False,False,False,True,False,True,False
470.4,49,0,166,0,0,False,False,True,False,False,False,True,False,True,False,False
537.0,1,1,550,0,0,False,False,True,False,False,False,True,False,False,True,False
991.8,14,1,174,1,0,False,True,False,False,False,False,True,False,False,False,True
1126.8000000000002,18,0,460,1,0,False,False,True,False,True,False,False,False,False,False,True
841.8000000000001,1,0,347,0,0,False,True,False,False,False,False,True,False,False,True,False
1026.6,1,1,250,1,0,False,False,True,False,False,True,False,False,False,True,False
1405.8000000000002,72,0,2779,1,0,False,False,False,True,False,True,False,False,True,False,False
1191.0,64,1,2660,1,0,False,False,False,True,False,True,False,False,True,False,False
1350.6,69,1,716,1,0,False,False,True,False,True,False,False,False,True,False,False
308.4,1,2,306,0,1,False,True,False,False,False,False,True,False,False,True,False
1083.6,71,1,616,1,0,False,False,True,False,False,True,False,False,True,False,False
592.8,66,0,452,0,0,False,True,False,False,False,True,False,False,True,False,False
232.8,2,1,300,0,0,False,False,True,False,False,False,False,True,False,True,False
1316.4,71,0,519,1,0,False,True,False,False,True,False,False,False,True,False,False
735.0,11,0,484,0,0,False,True,False,False,False,False,True,False,False,False,True
663.5999999999999,47,2,405,0,1,True,False,False,False,False,False,True,False,True,False,False
843.5999999999999,35,0,439,0,0,False,True,False,False,False,False,True,False,True,False,False
1276.1999999999998,32,2,310,1,1,False,True,False,False,True,False,False,False,True,False,False
1245.0,60,2,276,1,1,False,False,True,False,True,False,False,False,True,False,False
234.0,11,2,513,0,1,True,False,False,False,False,False,False,True,False,False,True
474.0,29,3,2320,0,1,False,False,False,True,False,True,False,False,True,False,False
312.6,21,0,387,0,0,False,False,True,False,False,False,True,False,False,False,True
1092.6,48,0,441,1,0,True,False,False,False,False,True,False,False,True,False,False
355.79999999999995,3,1,439,0,0,False,False,True,False,False,False,False,True,False,True,False
602.4000000000001,43,0,185,0,0,True,False,False,False,False,False,False,True,True,False,False
1263.6,5,1,592,1,0,True,False,False,False,False,False,True,False,False,False,True
665.4000000000001,1,1,418,0,0,False,False,True,False,False,False,True,False,False,True,False
1025.4,71,1,2337,1,0,False,False,False,True,False,False,True,False,True,False,False
237.6,8,0,464,0,0,False,False,True,False,False,False,True,False,False,False,True
711.0,8,0,435,0,0,False,False,True,False,False,False,True,False,False,False,True
1088.4,20,0,515,1,0,False,False,True,False,False,True,False,False,False,False,True
1244.4,33,0,2930,1,0,False,False,False,True,False,False,False,True,True,False,False
948.6,71,2,507,1,1,False,False,True,False,False,True,False,False,True,False,False
1088.4,31,0,602,1,0,False,False,True,False,False,False,True,False,True,False,False
1140.0,38,0,3206,1,0,False,False,False,True,False,True,False,False,True,False,False
1060.1999999999998,1,0,375,1,0,False,False,True,False,False,False,True,False,False,True,False
363.0,2,1,231,0,0,False,False,True,False,False,False,False,True,False,True,False
598.2,12,1,650,0,0,False,False,True,False,True,False,False,False,False,False,True
1116.0,9,0,364,1,0,False,False,True,False,True,False,False,False,False,False,True
654.5999999999999,11,0,329,0,0,False,True,False,False,False,False,True,False,False,False,True
236.4,6,0,139,0,0,False,False,True,False,False,False,False,True,False,False,True
1017.6,71,0,450,1,0,True,False,False,False,True,False,False,False,True,False,False
1133.4,42,1,2619,1,0,False,False,False,True,False,True,False,False,True,False,False
1130.4,8,1,172,1,0,False,False,True,False,False,False,True,False,False,False,True
1155.0,5,0,467,1,0,False,False,True,False,False,False,True,False,False,False,True
848.4000000000001,2,0,325,1,0,False,False,True,False,False,False,True,False,False,True,False
250.2,45,3,803,0,1,False,True,False,False,False,False,False,True,True,False,False
720.0,28,1,314,0,0,False,False,True,False,False,True,False,False,True,False,False
965.4,43,1,334,1,0,False,False,True,False,False,False,True,False,True,False,False
1019.4,60,0,268,1,0,True,False,False,False,False,False,True,False,True,False,False
402.6,42,1,591,0,0,False,False,True,False,False,False,False,True,True,False,False
595.8,7,0,344,0,0,False,False,True,False,False,True,False,False,False,False,True
242.4,25,1,291,0,0,True,False,False,False,True,False,False,False,True,False,False
1134.6,40,3,3065,1,1,False,False,False,True,False,True,False,False,True,False,False
1206.0,27,0,192,1,0,False,False,True,False,True,False,False,False,True,False,False
429.0,10,0,3000,0,0,False,False,False,True,False,False,True,False,False,False,True
1037.4,27,0,667,1,0,False,False,True,False,True,False,False,False,True,False,False
645.5999999999999,11,0,2953,0,0,False,False,False,True,True,False,False,False,False,False,True
462.6,4,0,495,0,0,False,True,False,False,False,True,False,False,False,False,True
478.8,68,0,530,0,0,True,False,False,False,True,False,False,False,True,False,False
840.5999999999999,1,2,656,0,1,True,False,False,False,False,False,True,False,False,True,False
241.2,18,1,581,0,0,True,False,False,False,False,False,False,True,False,False,True
1355.4,57,0,465,1,0,True,False,False,False,True,False,False,False,True,False,False
243.6,26,3,535,0,1,False,True,False,False,False,False,True,False,True,False,False
427.8,17,0,267,0,0,False,False,True,False,False,True,False,False,False,False,True
430.8,1,3,516,0,1,False,True,False,False,False,False,True,False,False,True,False
1191.0,38,0,1695,1,0,False,False,False,True,True,False,False,False,True,False,False
995.4,59,2,344,1,1,True,False,False,False,False,True,False,False,True,False,False
667.8,30,1,50,0,0,False,False,True,False,False,False,False,True,True,False,False
293.4,2,2,460,0,1,True,False,False,False,False,False,False,True,False,True,False
302.4,50,3,303,0,1,True,False,False,False,False,False,True,False,True,False,False
609.5999999999999,9,0,566,0,0,True,False,False,False,False,False,False,True,False,False,True
235.8,3,3,458,0,1,True,False,False,False,False,False,False,True,False,True,False
717.5999999999999,14,0,568,0,0,False,False,True,False,False,True,False,False,False,False,True
882.5999999999999,31,0,237,1,0,False,False,True,False,False,True,False,False,True,False,False
736.8,7,0,555,0,0,False,False,True,False,False,False,True,False,False,False,True
1240.1999999999998,8,1,715,1,0,False,False,True,False,True,False,False,False,False,False,True
238.8,17,0,514,0,0,False,True,False,False,True,False,False,False,False,False,True
233.4,32,1,518,0,0,True,False,False,False,False,True,False,False,True,False,False
978.0,2,1,425,1,0,True,False,False,False,False,False,False,True,False,True,False
1017.6,7,2,321,1,1,False,True,False,False,False,False,True,False,False,False,True
1314.6,72,2,514,1,1,False,False,True,False,False,True,False,False,True,False,False
1199.4,31,0,174,1,0,False,False,True,False,False,False,True,False,True,False,False
892.8000000000001,27,0,337,1,0,False,False,True,False,False,False,False,True,True,False,False
1080.0,18,0,134,1,0,False,False,True,False,False,True,False,False,False,False,True
898.8000000000001,7,0,294,1,0,False,True,False,False,False,False,True,False,False,False,True
1258.1999999999998,14,0,496,1,0,False,False,True,False,False,False,True,False,False,False,True
715.8,11,0,475,0,0,False,False,True,False,True,False,False,False,False,False,True
1325.4,72,0,407,1,0,False,False,True,False,True,False,False,False,True,False,False
